ENTNM,BONSA_ADDRESS,SCALE,company_kind,group,original_kind
메가스터디(주),"서울특별시 마포구 상암산로 34 (상암동), 디지털큐브  15층",중견기업,온라인교육학원,0,(P85503)온라인 교육 학원
금호개발상사(주),서울특별시 중구 청계천로 100 (수표동) 시그니쳐타워 동관4층,중견기업,목재건축자재중개업,8,(G46104)목재 및 건축자재 중개업
(주)동원에프앤비,"서울시 서초구 마방로 68 (양재동, 동원산업빌딩)",중견기업,식품제조업,4,(C10700)기타 식품 제조업
파나소닉코리아(주),서울특별시 서초구 서초대로 254 오퓨런스빌딩 17층,중견기업,가전제품부품도매업,15,(G46521)가전제품 및 부품 도매업
(주)마이크로오피스,서울특별시 금천구 가산디지털2로 45 (가산동),중견기업,사무회화용품제조업,14,(C33920)사무 및 회화용품 제조업
혼다코리아(주),"서울특별시 강남구 테헤란로98길 8, 케이티앤지코스모대치타워 11층 (대치동)",중견기업,자동차신품판매업,15,(G45110)자동차 신품 판매업
(주)브이샘,"서울특별시 서초구 강남대로 351(서초동, 청남빌딩) 11층",중견기업,비금속광물분쇄물생산업,14,(C23993)비금속광물 분쇄물 생산업
(주)코리아일레콤,경기도 용인시 처인구 양지면 은이로20번길 51,대기업,무선통신장비제조업,10,(C26429)기타 무선 통신장비 제조업
한국투자금융지주(주),서울특별시 영등포구 의사당대로 88 (여의도동),대기업,지주회사,16,(K64992)지주회사
제이에스알마이크로코리아(주),충청북도 청주시 흥덕구 옥산면 과학산업4로 97,중견기업,바이오연료혼합물제조업,3,(C20495)바이오 연료 및 혼합물 제조업
(주)한독모터스,서울특별시 서초구 반포대로72,중견기업,자동차신품판매업,15,(G45110)자동차 신품 판매업
(주)인스펙트,"서울특별시 서초구 바우뫼로41길 54,201호(양재동,용진빌딩)",중견기업,기술시험검사분석업,8,"(M72919)기타 기술 시험, 검사 및 분석업"
(주)웅진컴퍼스,"서울특별시 서초구 강남대로39길 15-10, 301(서초동, 한라비발디스튜디오193)",중견기업,출판업,19,(J58000)출판업
동원씨앤에스(주),서울특별시 서초구 논현로 71 (양재동),중견기업,컴퓨터시스템통합자문구축서비스업,0,(J62021)컴퓨터시스템 통합 자문 및 구축 서비스업
더클래스효성(주),서울특별시 강남구 강남대로 284 (도곡동),대기업,자동차신품판매업,15,(G45110)자동차 신품 판매업
(주)오피에이,서울특별시 강남구 논현로 564 (역삼동),중견기업,주거용건물개발공급업,7,(L68121)주거용 건물 개발 및 공급업
(주)인터파크인터내셔널,"서울특별시 금천구 가산디지털2로 98 1-1110(가산동, IT캐슬)",중견기업,전자상거래소매중개업,15,(G47911)전자상거래 소매 중개업
(주)경주건설,서울특별시 서초구 동산로16길 26 (양재동),중견기업,부동산업,11,(L68000)부동산업
(주)평화드림,서울시 서초구 반포대로 22 서초평화빌딩 14층,중견기업,산업용기계장비도매업,14,(G46539)기타 산업용 기계 및 장비 도매업
(주)파고다에스씨에스,서울특별시 서초구 강남대로 419 (서초동)파고다타워 18층,중견기업,일반교과학원,0,(P85501)일반 교과 학원
해브앤비(주),"서울특별시 강남구 역삼로 227, 2층 (역삼동)",중견기업,화장품제조업,15,(C20423)화장품 제조업
자이서비스(주),서울특별시 강서구 양천로 401 (가양동) 강서한강자이타워 A동 8층,중견기업,사업시설유지관리서비스업,12,(N74100)사업시설 유지관리 서비스업
(주)하만인터내셔널코리아,서울 강남구 강남대로 298 푸르덴셜타워 5층,대기업,시스템소프트웨어개발공급업,0,(J58221)시스템 소프트웨어 개발 및 공급업
(주)아이비김영,"서울특별시 서초구 효령로 321 (서초동), 7층",중견기업,교육서비스업,2,(P85000)교육 서비스업
롯데렌탈(주),"서울특별시 강남구 테헤란로 422 (대치동), KT타워  6-9층",중견기업,자동차임대업,3,(N76110)자동차 임대업
(주)코디서비스코리아,경기도 수원시 장안구 경수대로1220번길 23 (파장동),중견기업,임시일용인력공급업,10,(N75121)임시 및 일용 인력 공급업
교세라한국(주),"서울특별시 강남구 강남대로 262, 13층",중견기업,통신방송장비부품도매업,8,(G46522)통신.방송장비 및 부품 도매업
(주)예스카운티,"서울특별시 서초구 서초대로41길 19, 한국사학진흥재단빌딩 3층 (서초동)",중견기업,주거용건물건설업,8,(F41110)주거용 건물 건설업
지에스파크이십사(주),"서울 마포구 숭문길 13, 7층",대기업,주차장운영업,12,(H52915)주차장 운영업
하이트진로음료(주),경기도 용인시 기흥구 동백죽전대로 291 (중동),중견기업,생수생산업,9,(C11202)생수 생산업
(주)이도감농업회사법인,"서울특별시 서초구 양재대로11길 36 (양재동), 금관 404호",중견기업,음식점업,10,(I56100)음식점업
(주)농심백산수,"서울특별시 동작구 여의대방로 112 (신대방동), 농심관5층일부",중견기업,비알콜음료도매업,8,(G46332)비알콜음료 도매업
엔에이치엘개발(주),"서울특별시 서초구 서초대로 326 (서초동)(모인터빌딩 3,4층)",대기업,내항화물운송업,8,(H50122)내항 화물 운송업
(주)케이이씨디바이스,서울시 서초구 마방로10길 5,중견기업,비주거용건물임대업,8,(L68112)비주거용 건물 임대업
(주)인터파크,서울시 강남구 삼성로 512 삼성동빌딩,중견기업,통신판매업,15,(G47910)통신 판매업
아주네트웍스(주),"서울특별시 용산구 한남대로 98 (한남동), 일신빌딩",중견기업,자동차신품판매업,15,(G45110)자동차 신품 판매업
일동생활건강(주),"서울특별시 서초구 바우뫼로27길 2 (양재동), 일동제약빌딩 2층",중견기업,목재건축자재중개업,8,(G46104)목재 및 건축자재 중개업
보림개발(주),강원도 홍천군 남면 한서로 2840,중견기업,골프장운영업,12,(R91121)골프장 운영업
(주)교원하이퍼센트,서울특별시 중구 을지로 51 (을지로2가),중견기업,온라인교육학원,0,(P85504)온라인 교육 학원
(주)에이플러스에셋어드바이저,서울특별시 강남구 삼성로 518 A타워 16층 (삼성동),중견기업,보험대리중개업,15,(K66202)보험 대리 및 중개업
리앤리어드바이저스(주),"서울특별시 강남구 강남대로 362 (역삼동), 대륭강남타워  19층",중견기업,비주거용건물개발공급업,7,(L68122)비주거용 건물 개발 및 공급업
인카금융서비스(주),서울시 성동구 성수이로7길 27 서울숲코오롱디지털타워 2차 201호,중견기업,보험대리중개업,15,(K66202)보험 대리 및 중개업
경주문예회관운영(주),"서울특별시 송파구 백제고분로 379 (송파동), 남경빌딩  303호",중견기업,부동산관리업,12,(L68210)부동산 관리업
(주)엠비앤홀딩스,"서울특별시 서초구 남부순환로 2583 10층(서초동,서희타워)",중견기업,부동산업,11,(L68000)부동산업
에이엠플러스자산개발(주),"서울특별시 서초구 강남대로 331 (서초동), 광일빌딩",중견기업,부동산업,11,(L68000)부동산업
(주)피에스아이비,인천광역시 연수구 인천타워대로 241,대기업,부동산업,11,(L68000)부동산업
(주)천일오토모빌,서울특별시 강남구 도산대로 334 (논현동),중견기업,자동차신품판매업,15,(G45110)자동차 신품 판매업
(주)오산로지스틱스,경기도 오산시 오산로 149 오산물류센터,중견기업,부동산업,11,(L68000)부동산업
(주)인터파크씨어터,서울특별시 용산구 이태원로 294 (한남동) 블루스퀘어,중견기업,공연시설운영업,7,(R90110)공연시설 운영업
(주)미래와가치,서울특별시 서초구 효령로 349-5 (서초동)엘리트빌딩2층,중견기업,주거용부동산관리업,12,(L68211)주거용 부동산 관리업
청강(주),서울특별시 영등포구 여의대로 70 (여의도동),중견기업,금융투자업,4,(K64209)기타 금융 투자업
(주)휴먼티에스에스,"경기도 수원시 권선구 권광로 141 (권선동),8층",대기업,경비경호서비스업,2,(N75310)경비 및 경호 서비스업
공덕경우개발(주),서울특별시 마포구 새창로 11 (도화동),대기업,부동산임대업,12,(L68110)부동산 임대업
피오르드프로세싱코리아(주),경기도 과천시 코오롱로 13 코오롱타워 별관 4층,대기업,엔지니어링서비스업,2,(M72120)엔지니어링 서비스업
에이엠플러스피에프브이강남(주),"서울특별시 서초구 강남대로 331 (서초동), 광일빌딩",중견기업,주거용건물개발공급업,7,(L68121)주거용 건물 개발 및 공급업
에이엠플러스피에프브이정자(주),"서울특별시 서초구 강남대로 331 (서초동), 광일빌딩",중견기업,주거용건물개발공급업,7,(L68121)주거용 건물 개발 및 공급업
(주)더블유게임즈,"서울특별시 강남구 테헤란로 152 (역삼동, 강남파이낸스센터), 강남파이낸스센터 16층(역삼동)",중견기업,게임소프트웨어개발공급업,0,(J58210)게임 소프트웨어 개발 및 공급업
서울청과(주),서울특별시 송파구 양재대로 932,중견기업,식료품담배중개업,15,(G46102)음ㆍ식료품 및 담배 중개업
삼해상사(주),서울특별시 송파구 양재대로 932 (가락동),대기업,수산식물가공저장처리업,14,(C10220)수산식물 가공 및 저장 처리업
(주)약진통상,서울특별시 송파구 위례성대로 138 (방이동),중견기업,셔츠블라우스제조업,12,(C14191)셔츠 및 블라우스 제조업
알보젠코리아(주),서울시 영등포구 여의도동 국제금융로 10 TWO IFC 13층,중견기업,완제의약품제조업,3,(C21210)완제 의약품 제조업
삼보모터스(주),대구시 달서구 성서동로 142 (월암동),중견기업,자동차용신품조향장치현가장치제조업,8,(C30391)자동차용 신품 조향장치 및 현가 장치 제조업
(주)한국건설관리공사,"경상북도 김천시 혁신2로 40 (율곡동, 경북김천혁신도시산학연유치지원센터)",중견기업,건물토목엔지니어링서비스업,12,(M72121)건물 및 토목 엔지니어링 서비스업
(주)단월드,서울특별시 강남구 언주로 620 (논현동),중견기업,체력단련시설운영업,7,(R91132)체력단련시설 운영업
(주)휴맥스홀딩스,경기도 용인시 처인구 영문로 2 (유방동),중견기업,지주회사,16,(K64992)지주회사
(주)한라,서울시 송파구 올림픽로 289 (신천동),중견기업,도로건설업,9,(F41221)도로 건설업
(주)신세계푸드,서울특별시 성동구 성수일로6길 56 백영성수센터 (주)신세계푸드,대기업,기관구내식당업,14,(I56130)기관 구내식당업
(주)피앤에이치,경기도 화성시 동탄중심상가2길 8 604호,중견기업,주류도매업,15,(G46331)주류 도매업
(주)퓨쳐,"충청남도 천안시 동남구 청당산업길 250 (구룡동), 해태음료(주천안공장",중견기업,애니메이션영화비디오물제작업,8,(J59112)애니메이션 영화 및 비디오물 제작업
(주)인성디지탈,"서울특별시 송파구 중대로 97 (효원빌딩 7층, 8층)",중견기업,컴퓨터주변장치제조업,14,(C26300)컴퓨터 및 주변장치 제조업
(주)휴먼텍코리아,"경기도 성남시 수정구 성남대로 1171, 삼성화재성남사옥 3층 (수진동)",중견기업,엔지니어링서비스업,2,(M72129)기타 엔지니어링 서비스업
(주)케이엠헬스케어,경기도 구리시 동구릉로395번길 144 (사노동),중견기업,의료용품의약관련제품제조업,10,(C21300)의료용품 및 기타 의약 관련제품 제조업
(주)휴비스,"서울시 강남구 학동로 343, POBA강남타워 12층",중견기업,합성섬유제조업,1,(C20501)합성섬유 제조업
(주)세안텍스,서울특별시 송파구 송이로30길 13 (문정동),중견기업,사업시설유지관리서비스업,12,(N74100)사업시설 유지.관리 서비스업
(주)휴먼코아,"서울특별시 송파구 법원로 128, C동 7층 706~710호(문정동,문정에스케이브이원지엘메트로시티)",중견기업,고용알선인력공급업,0,(N75100)고용알선 및 인력공급업
엘아이지넥스원(주),경기도 용인시 기흥구 마북로 207,중견기업,무기총포탄제조업,14,(C25200)무기 및 총포탄 제조업
(주)엑셀넷,"서울특별시 송파구 중대로 135, 아이티벤처타워 동관 15층 (가락동)",대기업,무선위성통신업,10,(J61220)무선 및 위성 통신업
